id,Files & media,Album contains,Status,To do,Khadde,Zone,Google Earth link,Location pin,Google Earth placemark,Presentable,7-12 Area (Acres),Length (Kms),"dashboard done, email sent?",Link,Sub-item,Parent item,Album (1),Tag,Grove type,Site data check,Date,Trees,Area Measured (Acres),Planned Allocation,Album Pic,Volunteer Name,Name,Survival,album owner,Taluka,Account,District,Season,Remark,PMRDA,Service offered,नाव (मराठी),Land Type,Land Owner,Village,Unique Site Id,Data errors,Issue Resolution
25861c3e-704d-4f0d-ae20-00159845b10b,https://prod-files-secure.s3.us-west-2.amazonaws.com/33872f50-9c20-474b-9380-ab4f68302942/83e5389f-3480-4961-8bde-c9085d979485/IMG-20240601-WA0148.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIAT73L2G45HZZMZUHI%2F20240822%2Fus-west-2%2Fs3%2Faws4_request&X-Amz-Date=20240822T045431Z&X-Amz-Expires=3600&X-Amz-Signature=ad8b21e51ebac2ed947f0be1380405799225b7a70aeca3d0bff0574800a819a7&X-Amz-SignedHeaders=host&x-id=GetObject,,,Not started,,,,,false,,,,true,https://photos.app.goo.gl/4t5SvVSwkTjV4zT96,,,,Visitors,,false,2024-06-02,4,,,https://prod-files-secure.s3.us-west-2.amazonaws.com/33872f50-9c20-474b-9380-ab4f68302942/faaf54f2-5b36-4435-b9cd-acbe5c09d61b/f2aa34de-b829-4153-a741-885cb722646b.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIAT73L2G45HZZMZUHI%2F20240822%2Fus-west-2%2Fs3%2Faws4_request&X-Amz-Date=20240822T045431Z&X-Amz-Expires=3600&X-Amz-Signature=5b67354b3294056b6cf8972929a48e65c63bd5804e45920ae27adfb6400c0920&X-Amz-SignedHeaders=host&x-id=GetObject,[object Object],02-06-2024 Visit ,,onsite@14trees,,,,Monsoon,,,,,Visit Album,,,,,
a607eedd-4ee9-4943-9016-9f52efdb2bde,,,,In progress,,zone 2,,,false,,,,true,https://photos.app.goo.gl/LkncBcYiqkLhGwjz7,,,,Visitors,Visitor,false,2024-06-01,5,,,https://prod-files-secure.s3.us-west-2.amazonaws.com/33872f50-9c20-474b-9380-ab4f68302942/400360bc-5e65-494a-95a9-9d58b823e660/IMG_4470.jpeg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIAT73L2G45HZZMZUHI%2F20240822%2Fus-west-2%2Fs3%2Faws4_request&X-Amz-Date=20240822T045431Z&X-Amz-Expires=3600&X-Amz-Signature=628dcc7a3bffd1862eb88d8006e27ae9385ea616b53822547cc487c922921739&X-Amz-SignedHeaders=host&x-id=GetObject,"[object Object],[object Object]",01-06-2024 Visit ,,onsite@14trees,,,,Monsoon,,,,,Visit Album,,,,,
c10b3f36-027b-47f2-b1d5-3187ef18febc,,Nihilent,,Not started,,,,,false,,,,false,,,,,Visitors,Visitor,false,2020-08-27,1,,,https://prod-files-secure.s3.us-west-2.amazonaws.com/33872f50-9c20-474b-9380-ab4f68302942/20167475-d7da-47b7-ab6b-48b7382ae873/IMG_8948.jpeg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIAT73L2G45HZZMZUHI%2F20240822%2Fus-west-2%2Fs3%2Faws4_request&X-Amz-Date=20240822T045431Z&X-Amz-Expires=3600&X-Amz-Signature=7653c2adcdf10d0dabf7cabb3289fd72230e0496499782c635c937313a09d3c6&X-Amz-SignedHeaders=host&x-id=GetObject,,LC Singh visit,,iCloud,,,,Monsoon,,,,,Visit Album,,,,,
67cb9732-baaa-4d1c-a24a-092dad9e6d25,,"Enpro,Rotary Nigdi,Rotary",,Not started,,,,,false,,,,true,https://photos.app.goo.gl/25uwJbZ4KzBVq6kz6,,,,Visitors,Corporate,false,2024-05-31,5,,,https://prod-files-secure.s3.us-west-2.amazonaws.com/33872f50-9c20-474b-9380-ab4f68302942/0c33dd5a-066b-466e-be9a-655e713e40a9/7b3f91f5-2963-4e25-99d8-7fc70b526532.jpeg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIAT73L2G45HZZMZUHI%2F20240822%2Fus-west-2%2Fs3%2Faws4_request&X-Amz-Date=20240822T045431Z&X-Amz-Expires=3600&X-Amz-Signature=872ffbe4ad0091e9b9adc594106b314ed9944582689327042670fc5ce1c9df9f&X-Amz-SignedHeaders=host&x-id=GetObject,[object Object],31-05-2024 Enpro Rotary Devtorne Visit.,,onsite@14trees,Khed (खेड),Enpro,Pune (पुणे),Summer,,,,,Visit Album,,,,,
e15bf98d-34b3-49e8-9646-0a7ba51cd6cf,,,,Not started,,,,,false,,,,false,https://photos.app.goo.gl/rta9CaQHTTqYUdPdA,,,,site-road,,false,,,,,,,अनिल दोडे रावजी दोडे शेतकरी वाटप ,,onsite@14trees,Motala (मोताळा),,,,,,,अनिल दोडे रावजी दोडे शेतकरी वाटप ,,,,,,
ac09ef96-f005-4043-86c4-e77254f7f34c,,,,Not started,,,,,false,,,,false,https://photos.app.goo.gl/8cfP8o73iSwn7Hoy5,,,,Visitors,Visitor,false,2024-05-29,1,,,https://prod-files-secure.s3.us-west-2.amazonaws.com/33872f50-9c20-474b-9380-ab4f68302942/2ad9293b-2773-4e35-b879-baf63ef341e5/IMG_3852.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIAT73L2G45HZZMZUHI%2F20240822%2Fus-west-2%2Fs3%2Faws4_request&X-Amz-Date=20240822T045431Z&X-Amz-Expires=3600&X-Amz-Signature=ad67ebb2aaa674e710acaa110952ab9d1d8cb9b90f738ad7e58a3a4210adf558&X-Amz-SignedHeaders=host&x-id=GetObject,[object Object],शरदराव लेंडे मित्र मंडळी Visit 29-05-2024,,onsite@14trees,,,,Summer,,,,,,,,,,
d05bd1bf-385d-4a01-80dd-78cb1a24b388,,,,Not started,,,,,false,,,,false,https://photos.app.goo.gl/uRZPjkB2HaBnapuQ7,,,,Visitors,Visitor,false,2024-05-29,0,,,https://prod-files-secure.s3.us-west-2.amazonaws.com/33872f50-9c20-474b-9380-ab4f68302942/d3d94bbf-d37f-490d-b9ae-6036b742433f/WhatsApp_Image_2024-05-30_at_11.21.24_AM.jpeg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIAT73L2G45HZZMZUHI%2F20240822%2Fus-west-2%2Fs3%2Faws4_request&X-Amz-Date=20240822T045431Z&X-Amz-Expires=3600&X-Amz-Signature=f7b8513f9313771ca24a7ac30da7f5863d06df260a9aef2713e9b825073c4f3e&X-Amz-SignedHeaders=host&x-id=GetObject,[object Object],29-05-2024 Visit ,,onsite@14trees,,,,Summer,,,,,Visit Album,,,,,
2b6201fa-0655-488c-8192-04d652914d49,,,काम चालू आहे,In progress,4112,MIDC Zone,https://earth.google.com/earth/d/1lSTjQ76OBmS8Mcihh1l0py0c3h3trDAo?usp=sharing,https://maps.app.goo.gl/Y67JrsggMCYzsBgj7,false,,51,,false,https://photos.app.goo.gl/WwRGemawjep3qZF88,,,,site-gairan,,false,,,16.27,"CSR,??,Free-राज कारणी लोकांसाठी",https://prod-files-secure.s3.us-west-2.amazonaws.com/33872f50-9c20-474b-9380-ab4f68302942/ae3424e9-a5f8-4694-86b3-48c9d665a087/IMG_5284.jpeg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIAT73L2G45HZZMZUHI%2F20240822%2Fus-west-2%2Fs3%2Faws4_request&X-Amz-Date=20240822T045431Z&X-Amz-Expires=3600&X-Amz-Signature=87a566ccf4fe6610135120dd9589d48c2ded7850782e2eaa18cc01e3908ca1fa&X-Amz-SignedHeaders=host&x-id=GetObject,,गायरान पिंपरी ब्रु ता खेड जि पुणे ,,onsite@14trees,Khed (खेड),,Pune (पुणे),,पाणी विकत घेणार,Inside,Full service,गायरान पिंपरी ब्रु ता खेड जि पुणे ,Gairan,Gram Panchayat,,,,
fafdfc8b-a7c5-46d1-82d9-644915639ed9,,,वाटप,Not started,,,,,false,,,,false,https://photos.app.goo.gl/RUdDG1d3DgQiYEXc9,,,,site-farmer,,false,,,,,https://prod-files-secure.s3.us-west-2.amazonaws.com/33872f50-9c20-474b-9380-ab4f68302942/928f6a8b-f747-4740-84a4-bce81db5289e/20240528_135110_Original.jpeg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIAT73L2G45HZZMZUHI%2F20240822%2Fus-west-2%2Fs3%2Faws4_request&X-Amz-Date=20240822T045431Z&X-Amz-Expires=3600&X-Amz-Signature=0fd33971f755ebcf51b8e5bcfcbebbbf70ece641e9ae70dd4d06a1cc03709bd2&X-Amz-SignedHeaders=host&x-id=GetObject,,सोनू तायडे गाव माकोडी ता मोताळा जि बुलडाणा वाटप ,,onsite@14trees,Motala (मोताळा),,Buldhana (बुलढाणा),,,,,,,,माकोडी ,,,
06c2b246-8e05-4157-b313-6f67b2071aa2,,,काम चालू आहे,In progress,2405,Kharadi Zone,https://earth.google.com/earth/d/1WqEono5GkSxZ_QTbHc7tNmaJq_VNH59I?usp=sharing,,false,,21,,false,https://photos.app.goo.gl/FVuGZ81XWZci74cj7,,,,site-gairan,,false,,,7.55,"??,No allocation in 2024",https://prod-files-secure.s3.us-west-2.amazonaws.com/33872f50-9c20-474b-9380-ab4f68302942/8886ff14-fa7f-4f94-a2a4-b6e9ec4bcad1/IMG_2873.jpeg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIAT73L2G45HZZMZUHI%2F20240822%2Fus-west-2%2Fs3%2Faws4_request&X-Amz-Date=20240822T045431Z&X-Amz-Expires=3600&X-Amz-Signature=d41efe6e5d215f30b2a26b920c6764c1e004766447d1d982ff347c2436eee729&X-Amz-SignedHeaders=host&x-id=GetObject,," सिद्धेगव्हाण गायरान बैलगाडा घाट नंबर १ , ता खेड जि पुणे ",,onsite@14trees,Khed (खेड),,Pune (पुणे),,पाणी देणार,Inside,Full service,ग्रामपंचायत सिद्धेगव्हाण गायरान नंबर 1  ता खेड जि पुणे ,Gairan,Gram Panchayat,,,no record in site registration google sheet,
c7214047-62a8-4959-8415-6091ea8f2a56,,,"Next year,No permission for tree cutting",Next year,,MIDC Zone,https://earth.google.com/earth/d/1sHJmc5NCrGRWTjmS0L7V9qWJpaVbVb2X?usp=sharing,,true,,25,,false,https://photos.app.goo.gl/u3EjCHycyRraAnsi8,,,,site-gairan,,false,,,25.39,,https://prod-files-secure.s3.us-west-2.amazonaws.com/33872f50-9c20-474b-9380-ab4f68302942/90516333-7a6e-400f-bc29-e4c78c2dc604/IMG_5274.jpeg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIAT73L2G45HZZMZUHI%2F20240822%2Fus-west-2%2Fs3%2Faws4_request&X-Amz-Date=20240822T045431Z&X-Amz-Expires=3600&X-Amz-Signature=d3ea422110065074ac8402062863dc6eabfb58f1c951871f76a94fabfb075a0a&X-Amz-SignedHeaders=host&x-id=GetObject,,"निघोजे गायरान, ता -खेड जि - पुणे.",,onsite@14trees,Khed (खेड),,Pune (पुणे),,Gutter water,Inside,Full service,"निघोजे गायरान, ता -खेड जि - पुणे.",Gairan,Gram Panchayat,,,no record in site registration google sheet,
fcd0dff0-177d-4f59-8379-a1ba90903082,,,,DONE!,,,,,false,,,,true,https://photos.app.goo.gl/vBGudF8x5cVKsFs48,,,,Visitors,,false,2024-05-19,7,,,https://prod-files-secure.s3.us-west-2.amazonaws.com/33872f50-9c20-474b-9380-ab4f68302942/3d9c1c8c-db85-44c2-9665-ac9997cbdc5c/IMG_2531.jpeg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIAT73L2G45HZZMZUHI%2F20240822%2Fus-west-2%2Fs3%2Faws4_request&X-Amz-Date=20240822T045431Z&X-Amz-Expires=3600&X-Amz-Signature=d737489b74d8bf764e65eea285f39ac68ece0a9ca58a4d5d6ec35763e0cc2808&X-Amz-SignedHeaders=host&x-id=GetObject,[object Object],19-05-2024 Visit ,,onsite@14trees,,,Pune (पुणे),Summer,,,,,Visit Album,,,,,
6260c673-b948-46b5-afb0-5e1135b900ec,,,,In progress,,,,,false,,,,true,https://photos.app.goo.gl/X98Q8wnzit7RbUHt5,,,,Visitors,Visitor,false,2024-05-18,9,,,https://prod-files-secure.s3.us-west-2.amazonaws.com/33872f50-9c20-474b-9380-ab4f68302942/9b4b7ac5-d704-4d2b-ba14-d11d8cc3006c/IMG_6417.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIAT73L2G45HZZMZUHI%2F20240822%2Fus-west-2%2Fs3%2Faws4_request&X-Amz-Date=20240822T045431Z&X-Amz-Expires=3600&X-Amz-Signature=ed6768ee53d2cdfde40dfaf667954b38fced5f4d217630580adcc5d40e717205&X-Amz-SignedHeaders=host&x-id=GetObject,"[object Object],[object Object]",18-05-2024 Visit ,,onsite@14trees,,,,Summer,,,,,Visit Album,,,,,
cb1d6ed7-ec07-4543-8573-6d0cb7932e33,,,,Not started,,,,,false,,,,false,https://photos.app.goo.gl/cahrpFtDVtPXQtxJA,,,,site-road,,false,,,,,https://prod-files-secure.s3.us-west-2.amazonaws.com/33872f50-9c20-474b-9380-ab4f68302942/45dde706-dd65-4216-9d68-470e7ffa8997/IMG_2138.jpeg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIAT73L2G45HZZMZUHI%2F20240822%2Fus-west-2%2Fs3%2Faws4_request&X-Amz-Date=20240822T045431Z&X-Amz-Expires=3600&X-Amz-Signature=7f33dcde7a19cfdb2eeaef418c7bcd46e9e5ab25d6ee486f814adf77d771f97b&X-Amz-SignedHeaders=host&x-id=GetObject,,"बैल गाडा घाट सायगाव, ता- खेड, जि - पुणे ",,onsite@14trees,Khed (खेड),,Pune (पुणे),,,,,"बैल गाडा घाट सायगाव, ता- खेड, जि - पुणे ",,,Saygaon ,,no record in site registration google sheet,
8391a4e9-75a3-4331-94c6-0003af3f7a33,,,Waiting,Waiting,,MIDC Zone,,,false,,,,false,https://photos.app.goo.gl/emKX4wuhUhSYe4Uq8,,,,site-gairan,,false,,,,,https://prod-files-secure.s3.us-west-2.amazonaws.com/33872f50-9c20-474b-9380-ab4f68302942/2a439a00-e622-41c7-8642-0177b03861b4/IMG_5273.jpeg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIAT73L2G45HZZMZUHI%2F20240822%2Fus-west-2%2Fs3%2Faws4_request&X-Amz-Date=20240822T045431Z&X-Amz-Expires=3600&X-Amz-Signature=e3c6da0bcafda7558652dc66456b0f2301a5f17872aa850f2d2aa086109c92dd&X-Amz-SignedHeaders=host&x-id=GetObject,,"ग्रामपंचायत कार्यालय आहिरे, ता - खेड जि - पुणे (गायरान)",,onsite@14trees,Khed (खेड),,Pune (पुणे),,No water,,Full service,"ग्रामपंचायत कार्यालय आहिरे, ता - खेड जि - पुणे (गायरान)",Gairan,Gram Panchayat,,,No record in site registration google sheets,
403c7ee5-dcc9-42a7-8cea-e1749bfb1881,,Solar,,Not started,,,,,false,,,,false,https://photos.app.goo.gl/aMvs8UsFFCAofrRRA,,,,Visitors,,false,2024-05-11,0,,,https://prod-files-secure.s3.us-west-2.amazonaws.com/33872f50-9c20-474b-9380-ab4f68302942/338f05fd-b3e2-415b-b12a-7b4f94164a9e/IMG_1517.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIAT73L2G45HZZMZUHI%2F20240822%2Fus-west-2%2Fs3%2Faws4_request&X-Amz-Date=20240822T045431Z&X-Amz-Expires=3600&X-Amz-Signature=2c11fb91cb6f0dfc47a8567d7f5dd21946a85801c90652857d742da4bd27f69c&X-Amz-SignedHeaders=host&x-id=GetObject,"[object Object],[object Object]",11-05-2024  Visit ,,onsite@14trees,,,,Summer,,,,,Visit Album,,,,,
80a9df02-7d5c-46f1-9ea5-8aaee733bc7f,,Drone,,In progress,,,,,false,,,,false,https://photos.app.goo.gl/WVYjB36NjJkjJcMG8,,,,Visitors,Visitor,false,2024-05-08,0,,,https://prod-files-secure.s3.us-west-2.amazonaws.com/33872f50-9c20-474b-9380-ab4f68302942/f6ed7df3-ab2f-4bbe-bda5-3614805e67cc/WhatsApp_Image_2024-05-10_at_10.22.57_AM.jpeg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIAT73L2G45HZZMZUHI%2F20240822%2Fus-west-2%2Fs3%2Faws4_request&X-Amz-Date=20240822T045431Z&X-Amz-Expires=3600&X-Amz-Signature=da7a54e549459f783e66c4c834486e5ac569fe69980c602605acf23855ff061c&X-Amz-SignedHeaders=host&x-id=GetObject,"[object Object],[object Object],[object Object]",08-05-2024 Visit ,,onsite@14trees,,,,Summer,Drone files available,,,,Visit Album,,,,,
c17d393d-4961-4fc8-bc44-205932718230,,,,Not started,,,,,false,,,,false,https://photos.app.goo.gl/z64NMpTKnEjNgB6d8,,,,site-NGO,,false,,,,,,,नोबेल पाथ फौंडेशन लिहा ता मोताळा जि बुलडाणा ,,onsite@14trees,Motala (मोताळा),,Pune (पुणे),,,,,नोबेल पाथ फौंडेशन लिहा ता मोताळा जि बुलडाणा ,,,,,no record in site registration google sheet,
e0fae888-77a4-4694-8617-71814f3926bd,,KPIT,,In progress,,zone 2,,,false,,,,true,https://photos.app.goo.gl/SQ7H3y6rpaUSCb6U9,,,,Visitors,Corporate,false,2024-05-04,2,,,https://prod-files-secure.s3.us-west-2.amazonaws.com/33872f50-9c20-474b-9380-ab4f68302942/85e59ec4-fe53-4e30-9ff4-22bca91cd374/KPIT_Craig_visit_small_group.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIAT73L2G45HZZMZUHI%2F20240822%2Fus-west-2%2Fs3%2Faws4_request&X-Amz-Date=20240822T045431Z&X-Amz-Expires=3600&X-Amz-Signature=f9937800bf19b00c27e7b5d66daad26c6f421966ebe7a064706f7cbe2edff548&X-Amz-SignedHeaders=host&x-id=GetObject,"[object Object],[object Object],[object Object]",04-05-2024 KPIT Craig Visit ,,onsite@14trees,,,,Summer,,,,,Visit Album,,,,,
859d358f-bc57-4830-ad60-1a2db58ac1a2,,,,In progress,,,,,false,,,,true,https://photos.app.goo.gl/gPdvYLEPahN7LDN89,,,,Visitors,Visitor,false,2024-05-03,6,,,https://prod-files-secure.s3.us-west-2.amazonaws.com/33872f50-9c20-474b-9380-ab4f68302942/cf0d1bef-2ed6-457c-93ba-b9bd91041763/20240503_094913.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIAT73L2G45HZZMZUHI%2F20240822%2Fus-west-2%2Fs3%2Faws4_request&X-Amz-Date=20240822T045431Z&X-Amz-Expires=3600&X-Amz-Signature=22bc4b6a2270de70545a406e92984a9b8f080d01abf4dae193af40c08bde9782&X-Amz-SignedHeaders=host&x-id=GetObject,[object Object],03-05-2024 Datar Swami Chawla,,onsite@14trees,,,,Summer,,,,,Visit Album,,,,,
cdc78af2-5a49-44c7-8fb5-c8b61d909dd4,,,"Waiting,Next year",Not started,,,,,false,,,,false,https://photos.app.goo.gl/9qpaxdfQDtkG6CEd8,,,,site-gairan,,false,,,,,https://prod-files-secure.s3.us-west-2.amazonaws.com/33872f50-9c20-474b-9380-ab4f68302942/0bbe7c7b-6898-42a1-9404-878e43d587ed/IMG_0336.jpeg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIAT73L2G45HZZMZUHI%2F20240822%2Fus-west-2%2Fs3%2Faws4_request&X-Amz-Date=20240822T045431Z&X-Amz-Expires=3600&X-Amz-Signature=7e93b4c01056b46575dd8cba05e4a05ceac36ba2cde730fd8ade1d0755d5aa00&X-Amz-SignedHeaders=host&x-id=GetObject,,ग्रामपंचायत वांजोळा ता भुसावळ जि जळगाव - गायरान- 17 - हेक्टर. ,,onsite@14trees,भुसावळ,,जळगाव,,,,Full service,ग्रामपंचायत वांजोळा ता भुसावळ जि जळगाव - गायरान- 17 - हेक्टर. ,Gairan,Gram Panchayat,,,No record in site registration google sheets,
a18a7874-8ca7-4558-a38d-607e596c1888,,,,In progress,,,,,false,,,,true,https://photos.app.goo.gl/UN2r9XDMW32mJdjWA,,,,Visitors,"Visitor,Memorial",false,2024-04-28,7,,,https://prod-files-secure.s3.us-west-2.amazonaws.com/33872f50-9c20-474b-9380-ab4f68302942/7c833d72-5e3b-4cd1-ae6b-3884cdaa43d1/WhatsApp_Image_2024-04-28_at_11.51.42_AM.jpeg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIAT73L2G45HZZMZUHI%2F20240822%2Fus-west-2%2Fs3%2Faws4_request&X-Amz-Date=20240822T045431Z&X-Amz-Expires=3600&X-Amz-Signature=d7c8ba50a5135e5452a0ff4396995434b44dcd40cbd3a59b3af5b7a7f30e6be2&X-Amz-SignedHeaders=host&x-id=GetObject,[object Object],28-04-2024 Visit Satej Kulkarni Ravindranath Chandran.,,onsite@14trees,,,,Summer,,,,,Visit Album,,,,,
d29be3e1-d650-46ad-9ffb-b3af7d41ad52,,,Waiting,Not started,,,,,false,,,,false,https://photos.app.goo.gl/gtBVsnknoXDtbX9K8,,,,site-NGO,,false,,,,,https://prod-files-secure.s3.us-west-2.amazonaws.com/33872f50-9c20-474b-9380-ab4f68302942/843c78ad-6da9-421d-a2fa-4aa78a17d154/20240424_135039_Original.jpeg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIAT73L2G45HZZMZUHI%2F20240822%2Fus-west-2%2Fs3%2Faws4_request&X-Amz-Date=20240822T045431Z&X-Amz-Expires=3600&X-Amz-Signature=d025e72dc31d25776516e8009c5df053f4cd14d122cd6526f7c168023f76cce3&X-Amz-SignedHeaders=host&x-id=GetObject,,श्री खेडापती हनुमान ट्रस्ट बेलाड ता मलकापूर जि बुलडाणा ,,onsite@14trees,Malkapur (मलकापूर),,Buldhana (बुलढाणा),,,,,श्री खेडापती हनुमान ट्रस्ट बेलाड ता मलकापूर जि बुलडाणा ,Temple,NGO,बेलाड ,,no record in site registration google sheet,
945f0af8-c8a5-4999-a112-27e9c9edb001,,Gargote,काम चालू आहे,In progress,18726,MIDC Zone,https://earth.google.com/earth/d/1DOZ7MWngfjNxrcmB1J6SlG7ZEvqzRpY1?usp=sharing,https://maps.app.goo.gl/Pm66PQpTAXq1YKWR9,false,,80,,false,https://photos.app.goo.gl/xyB8nPr9p5gpDJra6,,,https://prod-files-secure.s3.us-west-2.amazonaws.com/33872f50-9c20-474b-9380-ab4f68302942/11a0e265-64ca-46b3-a004-4459ed00c509/IMG_4411_Original.jpeg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIAT73L2G45HZZMZUHI%2F20240822%2Fus-west-2%2Fs3%2Faws4_request&X-Amz-Date=20240822T045431Z&X-Amz-Expires=3600&X-Amz-Signature=04210349abc1b53b3570a1a45b78f704ed8c613857f65d9551dd8d4a08358aca&X-Amz-SignedHeaders=host&x-id=GetObject,site-gairan,,false,,,79.62,"CSR,SKODA,Arista,??",https://prod-files-secure.s3.us-west-2.amazonaws.com/33872f50-9c20-474b-9380-ab4f68302942/a7c450fa-9299-4bf6-992f-1d429aaefa74/IMG_2049.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIAT73L2G45HZZMZUHI%2F20240822%2Fus-west-2%2Fs3%2Faws4_request&X-Amz-Date=20240822T045431Z&X-Amz-Expires=3600&X-Amz-Signature=ed6aecdba67bfac0194cfb00968dec3c05382411d10a025e2188f5adf5b79fa0&X-Amz-SignedHeaders=host&x-id=GetObject,,गारगोटेवाडी गायरान भाग नंबर 1,,onsite@14trees,Khed (खेड),,Pune (पुणे),,4 ponds,Inside,Full service,गारगोटेवाडी गायरान,Gairan,Gram Panchayat,,,,
f45e16bb-57da-4c98-a965-8dcab7c18bca,,,,Not started,,,,,false,,,,false,https://photos.app.goo.gl/7KqU1S3VvuXvRiJx7,,,,Visitors,Visitor,false,2024-04-18,0,,,https://prod-files-secure.s3.us-west-2.amazonaws.com/33872f50-9c20-474b-9380-ab4f68302942/988a3627-12f4-4a54-8d0e-518910051f55/IMG_9252.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIAT73L2G45HZZMZUHI%2F20240822%2Fus-west-2%2Fs3%2Faws4_request&X-Amz-Date=20240822T045431Z&X-Amz-Expires=3600&X-Amz-Signature=aa306ab397fc13e40beddc8a9bb1f02d9e5a807c13ca043dc11a6ff6cd077c79&X-Amz-SignedHeaders=host&x-id=GetObject,"[object Object],[object Object]",18-04-2024 Architects Visit,,onsite@14trees,,,,Summer,,,,,Visit Album,,,,,
c89c677e-681b-46bd-996f-da647d309552,,,,Not started,,,,,false,,,,false,https://photos.app.goo.gl/8dSwQHXtvEBe9c2j7,,,,site-14T,,false,2024-04-15,,,,https://prod-files-secure.s3.us-west-2.amazonaws.com/33872f50-9c20-474b-9380-ab4f68302942/5f763258-3150-455c-af14-673b831c7f28/20240415_160823.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIAT73L2G45HZZMZUHI%2F20240822%2Fus-west-2%2Fs3%2Faws4_request&X-Amz-Date=20240822T045431Z&X-Amz-Expires=3600&X-Amz-Signature=2fbb0607d8e26c8b6cee606e4c7c8a3a1887b866a388ac69b703e855c6d1741b&X-Amz-SignedHeaders=host&x-id=GetObject,,Buldhana Fuli Visitors ,,onsite@14trees,Nandura (नांदुरा),,Buldhana (बुलढाणा),,,,,,,,Fuli ,,,
